fk_empresa;id_servidor;home_broker;timestamp;cpu_percent;cpu_freq_current;cpu_time_idle;ram_total_gb;ram_available_gb;ram_used_gb;ram_percent;swap_percent;swap_used_gb;swap_free_gb;disk_percent;disco_taxa_transferencia;latencia_resposta_ms;net_bytes_sent_gb;net_bytes_recv_gb;total_processos;processo_maior_consumo;metodo;endpoint;status_code;latencia_ms;jitter_ms;packet_loss_percent;upload_mbps;download_mbps
;3;SRV-DTIC-PROD;20-05-2026 20:31:37;;;;;;;;;;;71.8;;;;;;RainbowSix.exe (PID: 9332) - 389.8%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:31:55;;;;;;;;;;;73.1;;;;;;RainbowSix.exe (PID: 9332) - 214.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:31:55;;;;;;;;;;;73.1;;;;;;RainbowSix.exe (PID: 9332) - 214.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:31:55;;;;;;;;;;;73.1;;;;;;RainbowSix.exe (PID: 9332) - 214.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:31:55;;;;;;;;;;;73.1;;;;;;RainbowSix.exe (PID: 9332) - 214.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:31:55;;;;;;;;;;;73.1;;;;;;RainbowSix.exe (PID: 9332) - 214.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:31:55;;;;;;;;;;;73.1;;;;;;RainbowSix.exe (PID: 9332) - 214.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:31:55;;;;;;;;;;;73.1;;;;;;RainbowSix.exe (PID: 9332) - 214.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:10;;;;;;;;;;;73.2;;;;;;RainbowSix.exe (PID: 9332) - 239.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:10;;;;;;;;;;;73.2;;;;;;RainbowSix.exe (PID: 9332) - 239.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:10;;;;;;;;;;;73.2;;;;;;RainbowSix.exe (PID: 9332) - 239.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:10;;;;;;;;;;;73.2;;;;;;RainbowSix.exe (PID: 9332) - 239.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:10;;;;;;;;;;;73.2;;;;;;RainbowSix.exe (PID: 9332) - 239.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:10;;;;;;;;;;;73.2;;;;;;RainbowSix.exe (PID: 9332) - 239.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:10;;;;;;;;;;;73.2;;;;;;RainbowSix.exe (PID: 9332) - 239.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:10;;;;;;;;;;;73.2;;;;;;RainbowSix.exe (PID: 9332) - 239.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:26;;;;;;;;;;;73.3;;;;;;RainbowSix.exe (PID: 9332) - 347.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:26;;;;;;;;;;;73.3;;;;;;RainbowSix.exe (PID: 9332) - 347.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:26;;;;;;;;;;;73.3;;;;;;RainbowSix.exe (PID: 9332) - 347.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:26;;;;;;;;;;;73.3;;;;;;RainbowSix.exe (PID: 9332) - 347.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:26;;;;;;;;;;;73.3;;;;;;RainbowSix.exe (PID: 9332) - 347.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:26;;;;;;;;;;;73.3;;;;;;RainbowSix.exe (PID: 9332) - 347.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:26;;;;;;;;;;;73.3;;;;;;RainbowSix.exe (PID: 9332) - 347.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:44;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 202.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:44;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 202.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:44;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 202.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:44;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 202.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:44;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 202.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:44;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 202.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:32:44;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 202.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:00;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 86.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:00;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 86.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:00;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 86.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:00;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 86.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:00;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 86.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:00;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 86.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:00;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 86.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:00;;;;;;;;;;;73.5;;;;;;RainbowSix.exe (PID: 9332) - 86.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:15;;;;;;;;;;;73.5;;;;;;brave.exe (PID: 16140) - 141.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:15;;;;;;;;;;;73.5;;;;;;brave.exe (PID: 16140) - 141.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:15;;;;;;;;;;;73.5;;;;;;brave.exe (PID: 16140) - 141.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:15;;;;;;;;;;;73.5;;;;;;brave.exe (PID: 16140) - 141.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:15;;;;;;;;;;;73.5;;;;;;brave.exe (PID: 16140) - 141.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:15;;;;;;;;;;;73.5;;;;;;brave.exe (PID: 16140) - 141.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:15;;;;;;;;;;;73.5;;;;;;brave.exe (PID: 16140) - 141.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:15;;;;;;;;;;;73.5;;;;;;brave.exe (PID: 16140) - 141.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:31;;;;;;;;;;;73.5;;;;;;steam.exe (PID: 11328) - 90.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:31;;;;;;;;;;;73.5;;;;;;steam.exe (PID: 11328) - 90.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:31;;;;;;;;;;;73.5;;;;;;steam.exe (PID: 11328) - 90.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:31;;;;;;;;;;;73.5;;;;;;steam.exe (PID: 11328) - 90.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:31;;;;;;;;;;;73.5;;;;;;steam.exe (PID: 11328) - 90.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:31;;;;;;;;;;;73.5;;;;;;steam.exe (PID: 11328) - 90.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;;;;;;;73.6;;;;;;python.exe (PID: 22432) - 85.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;;;;;;;73.6;;;;;;python.exe (PID: 22432) - 85.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;;;;;;;73.6;;;;;;python.exe (PID: 22432) - 85.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;;;;;;;73.6;;;;;;python.exe (PID: 22432) - 85.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;;;;;;;73.6;;;;;;python.exe (PID: 22432) - 85.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;;;;;;;73.6;;;;;;python.exe (PID: 22432) - 85.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;;;;;;;73.6;;;;;;python.exe (PID: 22432) - 85.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:33:47;;;;;;;;;;;73.6;;;;;;python.exe (PID: 22432) - 85.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 92.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 92.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 92.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 92.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 92.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 92.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 92.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:02;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 92.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:18;;;;;;;;;;;73.6;;;;;;brave.exe (PID: 4420) - 146.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 449.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 449.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 449.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 449.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 449.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 449.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:34;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 449.6%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 221.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 221.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 221.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 221.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 221.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 221.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 221.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:34:53;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 221.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 228.9%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 228.9%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 228.9%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 228.9%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 228.9%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 228.9%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:09;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 228.9%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 106.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 106.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 106.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 106.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 106.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 106.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:25;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 106.0%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 197.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 197.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 197.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 197.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 197.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 197.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:40;;;;;;;;;;;73.6;;;;;;RainbowSix.exe (PID: 9332) - 197.3%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;;;;;;;73.6;;;;;;svchost.exe (PID: 20616) - 93.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;;;;;;;73.6;;;;;;svchost.exe (PID: 20616) - 93.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;;;;;;;73.6;;;;;;svchost.exe (PID: 20616) - 93.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;;;;;;;73.6;;;;;;svchost.exe (PID: 20616) - 93.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;;;;;;;73.6;;;;;;svchost.exe (PID: 20616) - 93.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:35:56;;;;;;;;;;;73.6;;;;;;svchost.exe (PID: 20616) - 93.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;;;;;;;73.7;;;;;;brave.exe (PID: 10980) - 93.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;;;;;;;73.7;;;;;;brave.exe (PID: 10980) - 93.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;;;;;;;73.7;;;;;;brave.exe (PID: 10980) - 93.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;;;;;;;73.7;;;;;;brave.exe (PID: 10980) - 93.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;;;;;;;73.7;;;;;;brave.exe (PID: 10980) - 93.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;;;;;;;73.7;;;;;;brave.exe (PID: 10980) - 93.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:11;;;;;;;;;;;73.7;;;;;;brave.exe (PID: 10980) - 93.2%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 104.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 104.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 104.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 104.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 104.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 104.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:27;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 104.5%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 83.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 83.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 83.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 83.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 83.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 83.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:43;;;;;;;;;;;73.7;;;;;;steam.exe (PID: 11328) - 83.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;;;;;;;73.7;;;;;;RainbowSix.exe (PID: 9332) - 437.4%;;;;;;;;
;3;SRV-DTIC-PROD;20-05-2026 20:36:58;;;;;;;;;;;73.7;;;;;;RainbowSix.exe (PID: 9332) - 437.4%;;;;;;;;
